,filename,source,subset,class,pred
12173,38fc54bf-5385-49b3-9b44-cb79ad90949f___YLCV_GCREC_2464.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12175,39024c18-9ae7-41b4-8ade-113eb7c575e3___UF.GRC_YLCV_Lab_01746.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12177,391bd206-4341-4404-9904-945b0ce617a1___YLCV_NREC_2584.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12178,391fc912-874a-4ccd-a397-e64333fba679___UF.GRC_YLCV_Lab_01509.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12179,391fefc0-b1ba-44c5-a1a7-c77464669c16___UF.GRC_YLCV_Lab_01973.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12180,3930e52e-33d1-41eb-88be-be7246f2468d___YLCV_GCREC_2755.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12181,3943bfd9-6db3-4f82-b298-0f807f2c6e69___YLCV_GCREC_5250.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12182,394b939c-bcc9-46b5-aaa9-b57e283716a5___YLCV_GCREC_2821.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12183,39543d85-1d1d-46a7-8f5e-558dab77f7f6___UF.GRC_YLCV_Lab_01450.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12184,396085ab-2aa3-42bc-9c06-9dc32a56b60b___UF.GRC_YLCV_Lab_02234.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12185,39609ee5-6ac6-4932-b758-3d059fbb2c38___YLCV_NREC_2267.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12187,397268be-3d46-4e86-ac2d-90f8de6f8390___UF.GRC_YLCV_Lab_09348.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12190,39825f36-f9bd-4251-98ed-bd718519eaf3___YLCV_GCREC_5440.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12191,398e4f78-5ae3-48c3-944c-b24e6c411c1b___UF.GRC_YLCV_Lab_02055.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12192,398e5293-d2c1-473e-95f3-f8bf3e358004___YLCV_NREC_0205.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12194,39cd6c3d-f927-4992-9a8c-df459752aab6___UF.GRC_YLCV_Lab_01887.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12196,39e2adcf-3eb8-49bb-8b0c-cdd205f6bdc9___UF.GRC_YLCV_Lab_03090.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12197,39e48a24-3108-482a-89b8-447645e2f5db___YLCV_NREC_2515.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12210,3a835af7-08ba-47a1-b913-f1af415d01d7___YLCV_GCREC_2541.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12212,3a981142-5556-45fb-9038-696cbf486480___UF.GRC_YLCV_Lab_02336.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12215,3ad489b2-272b-4c12-b2fd-4b0a74bdf0d5___UF.GRC_YLCV_Lab_02850.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12219,3b0bebf6-c491-45d6-84f6-493d1a4ed36d___UF.GRC_YLCV_Lab_03282.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12222,3b291d93-3c5d-4a87-88a3-42a59af734df___YLCV_GCREC_5213.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12223,3b3f1360-aaed-4f80-ac09-ea13401e1930___YLCV_NREC_0065.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12224,3b3f6916-cee0-414f-bd63-b005c8a9d4f5___YLCV_NREC_2870.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12227,3b865826-62da-496c-bb9b-5f9c88a0c2d8___UF.GRC_YLCV_Lab_08501.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12234,3bbaf1c9-cf67-44b5-95c0-486e9005b0fb___YLCV_GCREC_5182.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12240,3c25c25a-5305-41a6-a76b-4bda8be54c46___YLCV_GCREC_5227.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12241,3c29dad4-3544-465b-b678-a78ca0ad8f58___YLCV_GCREC_2243.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12246,3c5f14c1-81cc-49e5-b4c7-a9b08bd8e3c8___UF.GRC_YLCV_Lab_03129.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12252,3c934127-d85d-4eef-8449-ee7ee1a8a484___UF.GRC_YLCV_Lab_01448.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12253,3cb86ee4-88dd-45e0-99cc-6dfed27919bf___UF.GRC_YLCV_Lab_01426.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12256,3d14acd6-7729-4375-ac73-4177cd5e504b___UF.GRC_YLCV_Lab_02994.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12259,3d4759a2-0d33-443b-9632-d1a40a689136___YLCV_GCREC_5159.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12261,3d5496f8-5cb5-4205-85cd-0fbf661ac984___UF.GRC_YLCV_Lab_02166.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12262,3d5f3d2d-eaf2-4848-bbf2-c9f8e87c5158___YLCV_GCREC_5143.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12263,3d6a1a02-ca2e-41d9-96b2-668293efc55d___YLCV_GCREC_2582.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12268,3d863398-a769-40c1-94d3-df1fd7ab109e___YLCV_GCREC_2465.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12269,3d91e43d-fe47-490a-b89f-acf52e0161a4___YLCV_GCREC_2944.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12275,3ddb1563-dce8-449a-af0d-a1c5399d1a2c___YLCV_GCREC_2201.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12277,3deb0fc7-a6f8-4457-a032-0dcfa549522b___UF.GRC_YLCV_Lab_02188.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12278,3dee1165-c368-4b68-b09c-9fe0bc1bfaaf___UF.GRC_YLCV_Lab_01756.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12279,3df5c84f-cc88-4d4c-af96-ced3261113ab___UF.GRC_YLCV_Lab_01520.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12283,3e3324fe-c455-4fd7-9373-0d9af52a13a0___YLCV_GCREC_2221.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12285,3e5ce27b-7e44-4290-a4a4-ef96f22badd3___YLCV_NREC_1990.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12290,3ed4c2c7-1016-4a58-a6ba-b25fa67852df___UF.GRC_YLCV_Lab_02001.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12292,3f078443-1d3f-4aac-beb0-b80636ad74da___UF.GRC_YLCV_Lab_02862.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12294,3f2a9199-c753-4c26-b56b-b5075805ddba___UF.GRC_YLCV_Lab_02833.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12301,3f6c8220-842b-44ee-a3c7-7a8ae50412bc___YLCV_NREC_2543.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12304,3f8efb09-fe91-4a0f-b62f-fc8f626d7b49___UF.GRC_YLCV_Lab_01941.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12310,3fe2b8ea-2a58-4666-955c-bfc42c89e7bf___YLCV_NREC_2208.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12312,3fea8433-183a-41c5-ad05-b203368dc9a8___UF.GRC_YLCV_Lab_01788.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12315,401ddcf1-6af4-4caf-a185-1d920167b214___UF.GRC_YLCV_Lab_01541.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12321,406a82f8-91ec-4729-9ac7-4d28122208bf___UF.GRC_YLCV_Lab_02453.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12322,406ed090-7003-4ce3-a5c5-e848a5fc9405___YLCV_NREC_2799.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12325,4076ca17-4ef4-4d2c-bfd9-9b7fd88e358a___UF.GRC_YLCV_Lab_02880.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12326,407f0fbb-4eeb-42c3-b52f-985bd593b767___UF.GRC_YLCV_Lab_02957.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12329,409b001a-586a-4b69-9337-af6f78f7ef31___YLCV_NREC_2074.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12333,40a8600f-14ca-4124-9ae8-e28442f1d86a___YLCV_GCREC_5404.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12336,40bb4231-7f46-47ff-8647-217bc369317a___YLCV_NREC_2684.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12337,40d3d1ff-cc89-4c42-9e81-58034e83a5e0___YLCV_GCREC_5485.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12339,40e16b2c-d41e-40f6-99fc-ee38a26e1efa___UF.GRC_YLCV_Lab_01662.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12345,412ee7f5-29de-4e75-85ee-2270610026d5___YLCV_GCREC_2278.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12359,41e2c35b-460c-424f-b42e-68a47c5d9258___UF.GRC_YLCV_Lab_02026.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12365,420cb165-c107-4a11-a175-103a44ec46c3___YLCV_GCREC_2237.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12371,4239787c-bec3-484e-b249-46d0c35efad1___YLCV_NREC_0114.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12381,429e5f5f-a7e8-43b7-867a-ede76e5b3eba___YLCV_GCREC_5307.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12393,434bc8d9-5745-40ea-8a77-3ae0e018ac01___UF.GRC_YLCV_Lab_09396.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12402,43a73727-237f-40e0-b7e1-95bf4d0eb756___YLCV_GCREC_5343.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12403,43aae6d1-40ae-42f4-8b71-ae9351683a90___UF.GRC_YLCV_Lab_02661.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12404,43b2be62-cb86-46f4-9049-92e77d4f335b___YLCV_NREC_0074.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12408,43f3a314-03d4-407a-8443-18065bb4ac85___UF.GRC_YLCV_Lab_02207.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12409,442b3e79-5dab-46ae-a31c-e75f3d68b013___UF.GRC_YLCV_Lab_01821.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12411,44454000-a605-49cd-adbe-0686ab1f456f___YLCV_GCREC_5211.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12415,4477a30e-5e5a-4de5-a405-f5e1ce9a0e36___YLCV_NREC_2795.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12416,4492f84b-c696-4b8b-95a8-002d2a9f8a8c___UF.GRC_YLCV_Lab_09459.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12417,449579e5-cbc9-4bb2-ac10-2127a8bd8928___UF.GRC_YLCV_Lab_09597.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12421,44dad399-4917-4daf-8f05-74c45b69db43___UF.GRC_YLCV_Lab_03188.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12423,44ec0f96-b5fa-4dda-8125-108e014d7812___UF.GRC_YLCV_Lab_01797.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12426,45050d34-41a0-498d-8d37-10b919df9db7___UF.GRC_YLCV_Lab_02356.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12427,450f4e21-c1c0-48a2-aa7c-dd8109d652ba___YLCV_GCREC_2514.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12429,45155b33-3ac9-4584-8be8-3a257e396702___YLCV_GCREC_2834.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12433,452ec0ff-9e6f-4b1e-8c35-52601cafb9f7___UF.GRC_YLCV_Lab_01516.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12439,45905c3d-0614-4ae5-ae8e-7d0f3589bea6___YLCV_GCREC_2199.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12444,45c45c8b-6648-450c-aa7d-14a9538b4259___UF.GRC_YLCV_Lab_01601.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12446,45f05974-1b81-455b-8264-539c45ca1f75___UF.GRC_YLCV_Lab_01761.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12448,4616690f-d6df-4dbe-9c10-7b987a046304___YLCV_GCREC_5362.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12449,46357663-05f0-4b12-a791-77ebc75964ea___UF.GRC_YLCV_Lab_03317.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12454,465282eb-a2ff-4663-be80-1a47e92afb84___UF.GRC_YLCV_Lab_03330.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12457,46663e4f-d23c-43c8-8e27-d6725d3a0543___YLCV_NREC_2115.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12460,467d740a-d248-4900-8fc1-76beeec148dc___YLCV_GCREC_2765.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12465,46b31328-9815-4884-88e4-71dc3903eedc___YLCV_NREC_2551.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12466,46caf1fd-b5a2-48e1-98ba-a7c31f250ea7___YLCV_GCREC_2913.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12467,46cce96d-e9cb-4394-9b41-f4758b2a1e96___YLCV_GCREC_2279.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12470,46e093ee-26f6-4069-a128-b4efff8355de___YLCV_GCREC_2902.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12481,4759193c-2492-4e0b-8d02-1f047cb1792d___UF.GRC_YLCV_Lab_02934.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12486,479eee9b-f4c5-45a6-90f6-6f7fbd4069eb___UF.GRC_YLCV_Lab_09470.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12487,47a08ac1-44a2-4302-825d-ba23f6645233___UF.GRC_YLCV_Lab_08580.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12494,480ea35e-ed0a-4906-977c-2cdfd62007bd___UF.GRC_YLCV_Lab_02359.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12496,482bfef7-b617-448a-abb4-8ce86c1b92d1___UF.GRC_YLCV_Lab_01265.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12499,483fca3c-0413-4136-a2ff-931bc789c830___YLCV_GCREC_5298.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12503,4866c142-d45c-49fb-b520-069f8fa030a6___UF.GRC_YLCV_Lab_02810.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12504,486aa71a-ddcc-40a4-9f64-3efac8e31be0___YLCV_GCREC_2850.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12507,48a15f21-18a7-4882-ad1c-835141157e6d___UF.GRC_YLCV_Lab_03040.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12513,48faec3c-2510-4720-bcfc-399e663cc15d___YLCV_NREC_0295.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12514,490f24a1-2ecc-4bc7-bf81-b46b1ed0a25b___YLCV_GCREC_2667.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12516,492b9449-ec8d-4e20-a52b-843e8d171a6c___UF.GRC_YLCV_Lab_01431.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12517,494f0c1d-2f54-40f0-a9e0-0f05b848cce4___YLCV_GCREC_2155.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12522,496b9a29-4c37-40bc-b5a8-42cc372c89e1___YLCV_GCREC_2730.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12523,4981cc67-2f5c-470a-b01d-8696404574be___YLCV_GCREC_5513.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12525,49c01986-9483-4a7e-903f-d9bf612d4bf3___UF.GRC_YLCV_Lab_02605.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12528,4a030465-e219-4c2a-9177-86da30645ce1___UF.GRC_YLCV_Lab_09342.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12533,4a2e2154-d5cb-4e7f-a616-47cc6185cc94___UF.GRC_YLCV_Lab_01759.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12534,4a339e6d-1ba7-4180-86a5-c9682ec87516___UF.GRC_YLCV_Lab_01835.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12537,4a5b0a30-27ff-400d-ad0c-0ee1e68df21b___UF.GRC_YLCV_Lab_02840.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12538,4a60344b-ba5b-49a6-879c-e2289e02ec46___UF.GRC_YLCV_Lab_09558.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12540,4a76ec70-81ea-4342-90ee-73c59833e1e6___YLCV_NREC_2549.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12543,4aa9556f-ef31-4894-bcd0-09ed19641349___YLCV_NREC_2709.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12544,4ab9c8af-8dc7-428a-b1ef-f8faaea340db___UF.GRC_YLCV_Lab_02716.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12546,4ad01f87-c626-49e6-b683-188155a87116___UF.GRC_YLCV_Lab_02238.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12549,4ae10eb4-cd1f-490e-9ffe-61e348dad2b9___YLCV_GCREC_2785.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12555,4b2e4a8c-a995-4aa6-8b50-7d41ef8a7255___YLCV_GCREC_5433.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12559,4b5f5ce7-bef5-4cce-ac91-0b9bd7341a54___YLCV_NREC_2776.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12565,4ba3269d-f8c8-4dca-8983-3d632d7abcfd___UF.GRC_YLCV_Lab_02606.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12567,4bb0387f-0f0c-4a13-87c9-d851ad22c8d7___UF.GRC_YLCV_Lab_01790.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12570,4bb85b88-bc75-45f8-aa28-a6f64d168649___UF.GRC_YLCV_Lab_02149.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12572,4bbea2ea-4b27-4d49-865e-0f8ddcab99de___UF.GRC_YLCV_Lab_02011.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12574,4bc43590-d621-42f1-af1f-dcd3038feb68___UF.GRC_YLCV_Lab_02799.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12582,4c308e9f-c30c-440f-9bb7-5b0ba49fc352___YLCV_GCREC_2450.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12585,4c4262ec-08e3-4bba-8dd4-9855476f92a1___YLCV_GCREC_2120.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12587,4c69b9bb-96c9-492f-a7e4-8197c580d43d___UF.GRC_YLCV_Lab_01686.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12590,4c7a109a-f8ff-4fda-8a24-a57a593e19ef___UF.GRC_YLCV_Lab_02946.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12591,4c80744a-44c1-4f29-85d8-84fa1aa99745___UF.GRC_YLCV_Lab_02749.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12597,4ca81b91-8c98-4877-bed7-3f36d77986fa___YLCV_NREC_2697.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12605,4d272f65-0776-48ca-9de9-1abe392023cf___YLCV_GCREC_2820.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12606,4d2e9102-e3ab-430d-9e26-6bcabe2b2760___YLCV_GCREC_2664.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12607,4d3b3868-5f1b-4898-8baf-63916819509d___UF.GRC_YLCV_Lab_02353.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12608,4d46723a-72d2-4cff-b931-219924be09cc___YLCV_NREC_2706.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12609,4d4baff9-0e02-4193-9e48-74ff8889fa38___YLCV_GCREC_5501.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12614,4d9e2536-855e-4883-b954-824a1538ed79___UF.GRC_YLCV_Lab_02409.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12615,4d9ea47e-7afd-49f6-b8d2-01b8fc47b7ca___UF.GRC_YLCV_Lab_01570.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12619,4de5b4d0-4258-4bf6-8ccc-8e95e1861d81___UF.GRC_YLCV_Lab_02925.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12621,4deca691-c66c-435a-885f-9e7340879695___YLCV_GCREC_5541.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12626,4e31c6ed-e785-4c65-8694-89ef2b4a1b0d___UF.GRC_YLCV_Lab_02507.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12629,4e63f123-5cd8-494e-9caf-22e90641eeeb___YLCV_GCREC_5418.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12631,4e6f0d9b-fb3c-478c-bfff-723f1ee7bc4b___UF.GRC_YLCV_Lab_02705.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12632,4e784c6d-82f9-4c33-8e43-21ae676f699b___UF.GRC_YLCV_Lab_01845.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12640,4eddf593-328e-4e17-8ca8-d7ac48c67659___YLCV_GCREC_5457.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12642,4ef9186b-1163-40c1-bbdf-2a66c7ea2c39___UF.GRC_YLCV_Lab_01590.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12644,4f33b7d2-4a76-4d3c-9a7f-5753e080582c___YLCV_GCREC_2014.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12651,4f92269c-6182-44f7-9352-b318bcd917bd___YLCV_GCREC_2179.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12654,4fa4dd18-fabe-4b0a-9794-6cb5b3b5ba58___UF.GRC_YLCV_Lab_01330.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12664,4ffd2596-dce0-42de-90f0-3a383d238975___UF.GRC_YLCV_Lab_02708.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12665,5006df03-39d3-43f9-ba23-64fae8ee8108___UF.GRC_YLCV_Lab_09417.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12667,501361a1-5103-4065-bdda-f4412df1b8e3___UF.GRC_YLCV_Lab_01953.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12675,5082c000-323f-4002-86e1-d446e94be8f7___YLCV_GCREC_2670.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12676,508c5c7c-8f90-4703-b9a2-3a109acfae83___UF.GRC_YLCV_Lab_08512.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12677,50a05005-813e-460b-a4ca-c3360ec1dc7c___YLCV_NREC_2918.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12678,50b14d18-7b61-4acb-9882-5295df8fb34e___YLCV_NREC_2135.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12680,50bc15f2-aaf5-4972-be64-cf029675c02b___YLCV_GCREC_1923.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12685,5133c1b3-8a52-44a9-9c34-b9c4ea54b301___YLCV_GCREC_5347.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12686,513e8592-6fca-4084-bd75-cc1b52bf45dd___UF.GRC_YLCV_Lab_02461.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12687,514c4d20-c1a2-49bd-9ebe-3e76e9f4aa2c___YLCV_GCREC_5215.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
12695,51c33852-3ea6-4b34-9cc6-79babcec7e51___YLCV_GCREC_2249.JPG,plant_village,test,yellow_leaf_curl_virus,yellow_leaf_curl_virus
