,filename,source,subset,class,pred
5605,5f5bea51-4735-46f8-9e41-d885172532b7___R.S_HL_8325_copy.jpg,plant_village,test,healthy,healthy
5608,5fd226ef-ae5a-45e8-bacc-c34f6d9aa94f___R.S_HL_8327_copy_2.jpg,plant_village,test,healthy,healthy
5614,60c28fba-748e-4979-9338-4d7d16a92e60___R.S_HL_8324_copy.jpg,plant_village,test,healthy,healthy
5615,60d41965-10bc-4799-815e-5b1f099fae4b___R.S_HL_8003_copy.jpg,plant_village,test,healthy,healthy
5618,61824665-0adc-4976-b974-5d604c2e1bec___R.S_HL_7949_copy.jpg,plant_village,test,healthy,healthy
5624,625ae925-ee23-46fb-a5fb-535b92c248be___R.S_HL_5543_copy.jpg,plant_village,test,healthy,healthy
5633,641fd2fc-a98e-44c7-bac6-5e626aad8747___R.S_HL_8140_copy.jpg,plant_village,test,healthy,healthy
5638,64d75b51-f153-4bb5-84b4-d7fcb8279f25___R.S_HL_8018_copy_2.jpg,plant_village,test,healthy,healthy
5647,667700ea-1ef7-47ce-839e-422c9c4fd6a0___R.S_HL_8285_copy.jpg,plant_village,test,healthy,healthy
5649,671e7602-81f4-4fae-9b2e-36f78463ae66___R.S_HL_7994_copy.jpg,plant_village,test,healthy,healthy
5650,6747992a-6f4b-4ecc-bc4e-69a6fa3f71da___R.S_HL_5492_copy.jpg,plant_village,test,healthy,healthy
5656,689cae64-bddb-4e2c-af15-3231f8818ed3___R.S_HL_8208_copy_3.jpg,plant_village,test,healthy,healthy
5659,68b3c76b-d08f-498d-bc5e-ddf54af4fd73___R.S_HL_8027_copy.jpg,plant_village,test,healthy,healthy
5661,690aa499-e65c-42a5-ac1a-2eeebeb9ee9f___R.S_HL_5554_copy_2.jpg,plant_village,test,healthy,healthy
5664,69a9dfab-d6fd-42da-a0fe-6f46b4bb0a1e___R.S_HL_8272_copy_3.jpg,plant_village,test,healthy,healthy
5666,6a380e65-c86d-44a4-a9d9-91ee9ab8cd69___R.S_HL_8124_copy_2.jpg,plant_village,test,healthy,healthy
5667,6a570f29-0710-4baa-87ef-84ee12414eab___R.S_HL_0617_copy.jpg,plant_village,test,healthy,healthy
5668,6a73943d-1b22-417e-b810-2b3c65d6f320___R.S_HL_8280_copy_2.jpg,plant_village,test,healthy,healthy
5669,6a94d8f3-e2c7-4c1b-a0fe-04f2d01241a5___R.S_HL_8125_copy.jpg,plant_village,test,healthy,healthy
5673,6af462af-d8d2-4ecb-9ff3-a512c64dfde6___R.S_HL_7888_copy_2.jpg,plant_village,test,healthy,healthy
5675,6b1b41a1-16f3-4d6f-ae52-de5d93b6c368___R.S_HL_7959_copy_2.jpg,plant_village,test,healthy,healthy
5677,6bb4c303-7e34-43a6-8eca-20a171672c31___R.S_HL_8089_copy_2.jpg,plant_village,test,healthy,healthy
5680,6c6400e5-cbd1-496f-afae-e8e448ee5a39___R.S_HL_8028_copy_2.jpg,plant_village,test,healthy,healthy
5683,6cfd6ab1-91fa-4b07-ab39-d3fba8b174cb___R.S_HL_7889_copy.jpg,plant_village,test,healthy,healthy
5685,6e2c71be-4f38-4f6d-94d1-278fac293638___R.S_HL_8068_copy_2.jpg,plant_village,test,healthy,healthy
5688,6eb8d5db-f4ea-4337-a765-7dbf6b568ff3___R.S_HL_8342_copy.jpg,plant_village,test,healthy,healthy
5694,705e4964-204c-4a80-bc0c-fd7ce6d96ba7___R.S_HL_0649_copy_2.jpg,plant_village,test,healthy,healthy
5705,74a4c1f4-26e2-4861-bcc8-16d26f215387___R.S_HL_8300_copy_2.jpg,plant_village,test,healthy,healthy
5706,74b73acb-62f4-435b-bc40-295d4fc117ad___R.S_HL_8292_copy_2.jpg,plant_village,test,healthy,healthy
5708,74d0b40e-57a6-4467-b0d8-98b3bb0b1c16___R.S_HL_8229_copy.jpg,plant_village,test,healthy,healthy
5711,753b1a00-7ef2-42dc-9475-c030958cb2bd___R.S_HL_7937_copy_2.jpg,plant_village,test,healthy,healthy
5712,7574fb64-c68d-44ec-8d50-ec02b88dccff___R.S_HL_8118_copy.jpg,plant_village,test,healthy,healthy
5727,79a3c505-b637-4ebb-b7e9-61f46bc0eb0b___R.S_HL_7922_copy.jpg,plant_village,test,healthy,healthy
5730,7a587578-6d36-4265-b1aa-dabbe9a2826e___R.S_HL_8247_copy.jpg,plant_village,test,healthy,healthy
5733,7b876e0e-d6bd-4b8c-952c-d0899053246c___R.S_HL_0604_copy_2.jpg,plant_village,test,healthy,healthy
5745,7d9ba686-3d31-41d2-a078-588d1bcf3aee___R.S_HL_5555_copy_2.jpg,plant_village,test,healthy,healthy
5750,7f350929-dc92-4c8d-a01c-ab561579bfb8___R.S_HL_7999_copy.jpg,plant_village,test,healthy,healthy
5754,80114b85-eb92-46f3-bf88-5befec2a72a5___R.S_HL_8181_copy_2.jpg,plant_village,test,healthy,healthy
5755,801ec1d8-e4e4-4682-85ff-fddfeaeae8c6___R.S_HL_0603_copy.jpg,plant_village,test,healthy,healthy
5757,8063bae7-2a39-449b-b3f4-7004e86c45de___R.S_HL_8277_copy_2.jpg,plant_village,test,healthy,healthy
5759,80a8d332-7750-4167-833e-af5ffe5c8831___R.S_HL_0622_copy_2.jpg,plant_village,test,healthy,healthy
5760,814ab6c3-0b7d-42ab-8058-53cde59f0daf___R.S_HL_8312_copy_2.jpg,plant_village,test,healthy,healthy
5762,81b0d8bd-b21a-448a-8aca-a1bf971bf014___R.S_HL_8029_copy_2.jpg,plant_village,test,healthy,healthy
5765,82183af9-1261-4bba-8a8b-0eb57b4d42a8___R.S_HL_8096_copy.jpg,plant_village,test,healthy,healthy
5769,82bee6cc-67db-4e6c-a430-30791dfc0c60___R.S_HL_0629_copy.jpg,plant_village,test,healthy,healthy
5771,83b4342a-c9b5-4fd5-8310-327f935e08c2___R.S_HL_8024_copy_2.jpg,plant_village,test,healthy,healthy
5777,84cd474e-d359-45af-bd3a-f9c434a7a58f___R.S_HL_0598.JPG,plant_village,test,healthy,healthy
5779,84f0155f-4c23-4c3a-8f67-bba9d355d608___R.S_HL_0611_copy_2.jpg,plant_village,test,healthy,healthy
5781,854c7bc4-5439-432a-8131-4e37bcb660b3___R.S_HL_7964_copy.jpg,plant_village,test,healthy,healthy
5789,8700c11f-8e1b-4107-8554-00fa3e279805___R.S_HL_7974_copy.jpg,plant_village,test,healthy,healthy
5794,88221039-f7c7-42aa-9249-ee621623d676___R.S_HL_0598_copy.jpg,plant_village,test,healthy,healthy
5800,88bb3bc0-d78d-4446-8a5e-e050c3a60e14___R.S_HL_7888_copy.jpg,plant_village,test,healthy,healthy
5801,88ceaf86-c010-42d0-b1d2-8ee4f17655d5___R.S_HL_8210_copy.jpg,plant_village,test,healthy,healthy
5802,88d705bb-1928-4323-9258-77ac3c2183ea___R.S_HL_8045_copy.jpg,plant_village,test,healthy,healthy
5806,89c03f8d-109b-4e13-87a9-00deb0f7a4a7___R.S_HL_8242_copy.jpg,plant_village,test,healthy,healthy
5812,8afc9635-c5e3-41be-aac0-74109d6112ed___R.S_HL_0601_copy_2.jpg,plant_village,test,healthy,healthy
5814,8b18084e-2976-426f-805a-bfcee0e1133a___R.S_HL_8102_copy.jpg,plant_village,test,healthy,healthy
5824,8d6e7517-6adb-4301-88ea-ded52dae7da8___R.S_HL_8172_copy_2.jpg,plant_village,test,healthy,healthy
5825,8d6f1315-ca04-46ac-a566-528838390308___R.S_HL_5539_copy.jpg,plant_village,test,healthy,healthy
5827,8d87d0de-3d92-4927-8c76-c8873c58f24d___R.S_HL_8047_copy_2.jpg,plant_village,test,healthy,healthy
5828,8da335ea-37c5-4b1d-8805-79cb369f08d1___R.S_HL_8313_copy.jpg,plant_village,test,healthy,healthy
5830,8ebcdebd-d838-43da-b6fe-395879008848___R.S_HL_8145_copy.jpg,plant_village,test,healthy,healthy
5832,8f37159d-ef5f-45c7-8d10-42534761761a___R.S_HL_8261_copy.jpg,plant_village,test,healthy,healthy
5835,8fe2c73e-d36f-4120-9d76-86ea660c00dc___R.S_HL_5528_copy_2.jpg,plant_village,test,healthy,healthy
5837,90548ed6-1573-4a72-9f60-6188a1fbd2ff___R.S_HL_8150_copy.jpg,plant_village,test,healthy,healthy
5842,92487305-9d20-46f4-addb-4f50b77e08b8___R.S_HL_8178_copy.jpg,plant_village,test,healthy,healthy
5844,92827c16-ebfc-4336-b86a-82ec2925c188___R.S_HL_8330_copy_2.jpg,plant_village,test,healthy,healthy
5847,93cdde3d-f06f-4fdd-8dfa-1b889cab8044___R.S_HL_0619_copy.jpg,plant_village,test,healthy,healthy
5851,959b7332-37bc-4e70-8639-77e9089892a1___R.S_HL_8322_copy.jpg,plant_village,test,healthy,healthy
5853,95afbc6c-3e3a-4d1f-8933-d7cd73f1e8a1___R.S_HL_0612_copy.jpg,plant_village,test,healthy,healthy
5857,96d3f95b-bef6-4bdd-a53a-f7049ccff3d1___R.S_HL_7933_copy.jpg,plant_village,test,healthy,healthy
5858,97433b9f-77bb-4279-b9d2-7b7bd6e12f5d___R.S_HL_7941_copy_2.jpg,plant_village,test,healthy,healthy
5859,975bf2e2-458b-48e0-a941-7afccabd69cf___R.S_HL_0634_copy_4.jpg,plant_village,test,healthy,healthy
5863,992ddc51-df49-400f-afd5-cf311bc1d558___R.S_HL_8007_copy.jpg,plant_village,test,healthy,healthy
5864,993fce59-927c-405d-9761-784d15d8c799___R.S_HL_8064_copy_2.jpg,plant_village,test,healthy,healthy
5865,994066d4-bb51-4aaf-8b52-03459d375a03___R.S_HL_8129_copy_2.jpg,plant_village,test,healthy,healthy
5869,9a23af0b-d4ca-4be2-a6cb-8e21af0feb70___R.S_HL_8236_copy_2.jpg,plant_village,test,healthy,healthy
5874,9b6f7782-2244-4575-8226-d5083c2d0223___R.S_HL_8144_copy.jpg,plant_village,test,healthy,healthy
5875,9b75245d-d020-4508-a032-f7aa0e8d5589___R.S_HL_7995_copy_2.jpg,plant_village,test,healthy,healthy
5876,9b89434d-522e-49de-9587-80055bef7a7d___R.S_HL_0609.JPG,plant_village,test,healthy,healthy
5878,9c105dce-7d64-426d-ae77-bdbe703f1815___R.S_HL_8096_copy_2.jpg,plant_village,test,healthy,healthy
5879,9c392db4-4a68-4a6b-8555-a822eec85ca7___R.S_HL_8177_copy_2.jpg,plant_village,test,healthy,healthy
5880,9c774ac1-c09e-4365-bb0e-eee0dd61ac3c___R.S_HL_0637_copy_3.jpg,plant_village,test,healthy,healthy
5883,9d205e36-c1d6-40d6-93b8-ebd1c732ff00___R.S_HL_8085_copy_2.jpg,plant_village,test,healthy,healthy
5888,9dec2bf1-3c97-4866-a2de-871e7860d505___R.S_HL_8188_copy.jpg,plant_village,test,healthy,healthy
5890,9e5babf1-042a-4272-aa78-c29f30041a47___R.S_HL_7910_copy_2.jpg,plant_village,test,healthy,healthy
5897,9fc7cf37-b583-491c-adc3-a391edc73aae___R.S_HL_7973_copy_2.jpg,plant_village,test,healthy,healthy
5901,a00ac760-e369-4945-a88d-298aff55e014___R.S_HL_8124_copy.jpg,plant_village,test,healthy,healthy
5906,a0cf00c4-33bf-4461-98b5-2115631d786b___R.S_HL_7878_copy_2.jpg,plant_village,test,healthy,healthy
5924,a5964bbc-97ad-4ee7-a5e4-2463d49b2d5a___R.S_HL_8214_copy_2.jpg,plant_village,test,healthy,healthy
5934,a6af632c-f017-40b4-a16a-182269a5a0d7___R.S_HL_0652_copy.jpg,plant_village,test,healthy,healthy
5939,a8474109-c782-4c89-ab64-616c1aaea061___R.S_HL_7965_copy.jpg,plant_village,test,healthy,healthy
5941,a8ce309e-86b8-4a8c-ad2e-0def8c89382c___R.S_HL_7890_copy_2.jpg,plant_village,test,healthy,healthy
5942,a9b8dca9-da3d-4206-94b9-38fd2781bfc7___R.S_HL_0619_copy_2.jpg,plant_village,test,healthy,healthy
5945,aa330d9f-d7a0-4bad-8f95-d6e11a1f95bf___R.S_HL_7893_copy.jpg,plant_village,test,healthy,healthy
5946,aa34113c-7980-4116-be01-e7a302144ead___R.S_HL_8279_copy_2.jpg,plant_village,test,healthy,healthy
5950,aad5f376-fca2-4eed-8174-b9bc86654441___R.S_HL_0629_copy_2.jpg,plant_village,test,healthy,healthy
5954,abcb076f-c7b8-4feb-98aa-2e65669af656___R.S_HL_7886_copy_2.jpg,plant_village,test,healthy,healthy
5956,ac3f03da-04fa-4c1d-a025-a547ed3a2368___R.S_HL_8243_copy.jpg,plant_village,test,healthy,healthy
5961,ad678aed-6e1c-40fd-8fef-41a44389f8fd___R.S_HL_0638_copy.jpg,plant_village,test,healthy,healthy
5962,adda5157-0c8f-4077-b89f-8be51e8cb9d8___R.S_HL_8262_copy_3.jpg,plant_village,test,healthy,healthy
5963,adde8d22-15d9-42a5-a75d-6befa661ff4d___R.S_HL_8012_copy.jpg,plant_village,test,healthy,healthy
5964,adf0af30-e4b2-4b2e-ab74-105b6fabc813___R.S_HL_7993_copy.jpg,plant_village,test,healthy,healthy
5965,ae06c7e3-e283-4359-9d98-2c97a1dd3e83___R.S_HL_8062_copy.jpg,plant_village,test,healthy,healthy
5968,ae434cb0-c0f3-4dc4-86b2-580a5d066df3___R.S_HL_8083_copy_2.jpg,plant_village,test,healthy,healthy
5974,af57ac04-46ad-4655-81f3-4fc4a01d1c1a___R.S_HL_8238_copy_2.jpg,plant_village,test,healthy,healthy
5975,af647b0e-db3a-459e-915c-4e522cb46c6c___R.S_HL_8101_copy_.jpg,plant_village,test,healthy,healthy
5980,afa863a3-deb8-4391-9478-ae877c49ad00___R.S_HL_7982_copy_2.jpg,plant_village,test,healthy,healthy
5987,b0a8752f-204b-4282-ac8e-5f3667beb7c3___R.S_HL_8265_copy_2.jpg,plant_village,test,healthy,healthy
5989,b1034c8c-c98d-44ca-a702-a0053e16d7c7___R.S_HL_8252_copy_2.jpg,plant_village,test,healthy,healthy
5995,b1fabb44-7f7a-4cfd-852d-d22f68edc77e___R.S_HL_8213_copy_2.jpg,plant_village,test,healthy,healthy
5998,b2495f66-78f3-40d5-b3e0-1a02545825cc___R.S_HL_5510_copy_2.jpg,plant_village,test,healthy,healthy
6000,b25fb640-7a6b-4df9-baff-55bb4941540a___R.S_HL_8255_copy.jpg,plant_village,test,healthy,healthy
6003,b31834af-a313-45a2-82ff-b6d6ecc2d853___R.S_HL_8233_copy.jpg,plant_village,test,healthy,healthy
6004,b363f87e-e6ee-48e4-a0e8-6efe6e1ab592___R.S_HL_8201_copy_2.jpg,plant_village,test,healthy,healthy
6014,b5e0a574-7a3b-4ee4-ac41-21ff1ff70bf7___R.S_HL_8179_copy.jpg,plant_village,test,healthy,healthy
6016,b5f20d48-e6ab-401c-81b4-58e5147576b3___R.S_HL_8141_copy_2.jpg,plant_village,test,healthy,healthy
6024,b789776e-6be7-407a-95b3-fd6783c5f03d___R.S_HL_8022_copy.jpg,plant_village,test,healthy,healthy
6026,b7df1206-ad1f-47cb-9a91-be31e18fd091___R.S_HL_8092_copy.jpg,plant_village,test,healthy,healthy
6027,b8bffa6b-fda9-491f-a757-56b51caf5157___R.S_HL_8135_copy_2.jpg,plant_village,test,healthy,healthy
6028,b8fb9a89-c0d5-4b9a-b364-3ca75d007322___R.S_HL_8150_copy_2.jpg,plant_village,test,healthy,healthy
6031,ba5545b4-4812-42ed-94ee-73fa785156ad___R.S_HL_8227_copy_2.jpg,plant_village,test,healthy,healthy
6045,bda652f8-90f3-46c1-b5bd-bda8577761d7___R.S_HL_8149_copy_2.jpg,plant_village,test,healthy,healthy
6046,bda90983-a55a-40d2-bcbc-f2279e82d937___R.S_HL_8320_copy.jpg,plant_village,test,healthy,healthy
6048,be5032bc-eb0c-4c05-9f3b-18204a7ba055___R.S_HL_7901_copy_2.jpg,plant_village,test,healthy,healthy
6052,bea3239f-b794-42ee-bc3b-249fa2a53669___R.S_HL_8100_copy.jpg,plant_village,test,healthy,healthy
6053,bebf32c0-2daa-484c-804b-a6552f30d58d___R.S_HL_5532_copy_2.jpg,plant_village,test,healthy,healthy
6054,bec2693a-e731-49a6-8ff8-cc07170bed12___R.S_HL_8098_copy.jpg,plant_village,test,healthy,healthy
6057,bf91d1c5-83ae-42d4-bb95-a4a994ea8ed9___R.S_HL_8257_copy_2.jpg,plant_village,test,healthy,healthy
6059,c12df11f-fd72-43ea-98b6-b42bd71b9ed9___R.S_HL_8048_copy_2.jpg,plant_village,test,healthy,healthy
6061,c1a74057-c9e7-416e-b31a-17a670d7c1ee___R.S_HL_0599_copy.jpg,plant_village,test,healthy,healthy
6063,c241d808-09a7-4775-8330-789b11e71638___R.S_HL_8190_copy_2.jpg,plant_village,test,healthy,healthy
6064,c26d104a-87bd-4fc0-a94b-5df3a638a3a4___R.S_HL_8039_copy.jpg,plant_village,test,healthy,healthy
6065,c2baa455-80e8-496b-af3a-c3237b11d28e___R.S_HL_7902_copy_3.jpg,plant_village,test,healthy,healthy
6067,c3479d2a-e11f-4b3d-8152-930ae6e24d5c___R.S_HL_7904_copy.jpg,plant_village,test,healthy,healthy
6069,c48488e9-03c9-4cae-8d74-d69d36891854___R.S_HL_7927_copy_2.jpg,plant_village,test,healthy,healthy
6070,c4a93031-f6c0-4a14-803d-04d2bb536718___R.S_HL_0596_copy.jpg,plant_village,test,healthy,healthy
6074,c5a2c1de-cd48-417c-ae48-0394fe2f39ae___R.S_HL_7883_copy_2.jpg,plant_village,test,healthy,healthy
6076,c5f181df-88f9-4b33-8e95-d17a3de8a80f___R.S_HL_8178_copy_2.jpg,plant_village,test,healthy,healthy
6078,c671c535-9c69-4935-9cc8-0f187b4df44e___R.S_HL_8045_copy_2.jpg,plant_village,test,healthy,healthy
6081,c6d72b1a-9f34-4d50-8c80-a5628f60fc21___R.S_HL_8117_copy.jpg,plant_village,test,healthy,healthy
6082,c71e7906-fa3e-4689-9061-b9ff4a827c92___R.S_HL_5514_copy_3.jpg,plant_village,test,healthy,healthy
6083,c7356006-ca58-4bfd-acb1-5ccd6dbf9d4b___R.S_HL_8310_copy_2.jpg,plant_village,test,healthy,healthy
6084,c73b4c12-ccbf-4ba9-8dd9-aba377680518___R.S_HL_5497_copy_2.jpg,plant_village,test,healthy,healthy
6085,c7f3bbd2-2aec-4031-9af0-9fb7653e6ae9___R.S_HL_8188_copy_2.jpg,plant_village,test,healthy,healthy
6089,c936eeae-4d4b-4c8c-8ef4-5cb2277a85a5___R.S_HL_8222_copy.jpg,plant_village,test,healthy,healthy
6091,c9c333a8-30ed-4163-adf1-c65379dac7ac___R.S_HL_7907_copy_3.jpg,plant_village,test,healthy,healthy
6092,c9df4a59-99bf-479e-a3dd-7aef4c6706a5___R.S_HL_8211_copy_2.jpg,plant_village,test,healthy,healthy
6094,ca270450-47d5-49a6-8fc5-881bef1b36af___R.S_HL_8059_copy_2.jpg,plant_village,test,healthy,healthy
6099,cb4a3d83-e307-4eb7-8723-21ae84d4fb64___R.S_HL_8244_copy_2.jpg,plant_village,test,healthy,healthy
6100,cb4cd602-6771-45f2-9235-6e6590707998___R.S_HL_7896_copy.jpg,plant_village,test,healthy,healthy
6102,cba024bb-6180-4f1e-ad79-57b35c035a60___R.S_HL_8237_copy.jpg,plant_village,test,healthy,healthy
6105,cbf52e27-af4f-485c-9bd3-5c33655a3873___R.S_HL_8322_copy_2.jpg,plant_village,test,healthy,healthy
6107,cd3cda5b-be94-430f-b8be-066b1b544cc7___R.S_HL_8294_copy_2.jpg,plant_village,test,healthy,healthy
6115,cfa7d11e-1df2-4e9f-a90d-1feb1bbdb55d___R.S_HL_7895_copy_2.jpg,plant_village,test,healthy,healthy
6125,d2eeaaf5-97f6-4fc0-a2b5-09e98e483648___R.S_HL_0630_copy.jpg,plant_village,test,healthy,healthy
6135,d51f3036-3389-4f44-96f6-e88f5f04604d___R.S_HL_8058_copy_2.jpg,plant_village,test,healthy,healthy
6136,d552ad85-4b43-430b-97fc-eaeddbaa78f6___R.S_HL_5506_copy.jpg,plant_village,test,healthy,healthy
6139,d665d2c7-6f91-4852-a1e5-923a9b494ae5___R.S_HL_7992_copy.jpg,plant_village,test,healthy,healthy
6146,d81b52fe-50d6-460b-88c0-64392ffdc901___R.S_HL_8054_copy.jpg,plant_village,test,healthy,healthy
6147,d82d7716-06d0-4309-8a57-ce73370ddad7___R.S_HL_8308_copy_2.jpg,plant_village,test,healthy,healthy
6153,d9427888-3c45-426a-8211-944d9ed62977___R.S_HL_8200_copy_3.jpg,plant_village,test,healthy,healthy
6157,d976fc74-23c2-4c34-a068-db120a61fe0f___R.S_HL_5561_copy.jpg,plant_village,test,healthy,healthy
6160,da7362e5-f442-44f3-aeb8-6523e0a2d9c1___R.S_HL_7957_copy.jpg,plant_village,test,healthy,healthy
6161,dac954b8-99cf-4550-badc-e3ac9fe759e8___R.S_HL_8334_copy_2.jpg,plant_village,test,healthy,healthy
6163,db9acaef-81ac-43d5-9cc2-74ca5182726a___R.S_HL_8318_copy.jpg,plant_village,test,healthy,healthy
6164,dba56e1c-72a6-4285-b7de-b23471e1f8a5___R.S_HL_8221_copy_4.jpg,plant_village,test,healthy,healthy
6176,de4648fd-1910-4929-a644-af090a8031ab___R.S_HL_8242_copy_2.jpg,plant_village,test,healthy,healthy
6181,e03d14c1-b022-46a2-9ce6-145c83653c8b___R.S_HL_8181_copy.jpg,plant_village,test,healthy,healthy
6185,e163c122-d4eb-4a3d-b34d-4911aa4fd267___R.S_HL_5549_copy_2.jpg,plant_village,test,healthy,healthy
6186,e1b7f0d4-be03-417b-8edb-77c4e7b37e53___R.S_HL_8297_copy_2.jpg,plant_village,test,healthy,healthy
6188,e2735878-7aa1-4db0-9013-6bf31f6e4e43___R.S_HL_0598_copy_2.jpg,plant_village,test,healthy,healthy
6189,e2819ae6-5e1f-4b49-96dd-5f130d73983c___R.S_HL_8282_copy_2.jpg,plant_village,test,healthy,healthy
6190,e29df32e-9fec-4ef4-b0fd-e71cf4f567ce___R.S_HL_5527_copy.jpg,plant_village,test,healthy,healthy
6195,e3423491-ff2a-4fcc-ad1b-2c0eb5b9adac___R.S_HL_8316_copy.jpg,plant_village,test,healthy,healthy
6199,e42713c5-7a30-4564-821a-32ed19f0efc0___R.S_HL_8194_copy.jpg,plant_village,test,healthy,healthy
6200,e42857cd-7a60-4b42-9bbb-28d3154fe7f1___R.S_HL_8138_copy.jpg,plant_village,test,healthy,healthy
6206,e546154c-1e6e-4914-bcbd-557eb212f63f___R.S_HL_0600_copy.jpg,plant_village,test,healthy,healthy
6209,e6064f5e-a864-44e5-8738-e6adf8f7f991___R.S_HL_7903_copy_2.jpg,plant_village,test,healthy,healthy
6212,e6c0401b-b514-4443-85b4-3bbc8b6a96bd___R.S_HL_7922_copy_2.jpg,plant_village,test,healthy,healthy
6214,e71c667a-19c0-45c4-91db-6dd38f946dce___R.S_HL_8058_copy.jpg,plant_village,test,healthy,healthy
6215,e7390b09-74e0-4ce3-af38-95aa97c78e34___R.S_HL_8263_copy_2.jpg,plant_village,test,healthy,healthy
6218,e79d33b8-9a57-48d3-b2bb-523ff0f4a384___R.S_HL_8337_copy.jpg,plant_village,test,healthy,healthy
6220,e7aa584e-4bbb-470c-9bd0-ffae20349a96___R.S_HL_8169_copy.jpg,plant_village,test,healthy,healthy
6221,e7acc1f5-27d0-4e72-aec0-a5b102cd9403___R.S_HL_8180_copy.jpg,plant_village,test,healthy,healthy
6235,ec6bd63a-a722-4986-9d47-c7d8c07915d3___R.S_HL_8031_copy.jpg,plant_village,test,healthy,healthy
6237,ed4e7959-4be3-4897-915d-4031532fb056___R.S_HL_8259_copy.jpg,plant_village,test,healthy,healthy
6241,eea6fb7d-469e-446d-9383-92098c9f495b___R.S_HL_5511_copy_2.jpg,plant_village,test,healthy,healthy
6243,ef21bc27-7f69-4eba-87e2-6b1f348cc846___R.S_HL_8279_copy.jpg,plant_village,test,healthy,healthy
6248,f07047fa-af9d-4f33-afcc-bda603f4c568___R.S_HL_5523_copy_2.jpg,plant_village,test,healthy,healthy
6249,f092f9e8-3b8e-4ec5-b5a4-024f74c1d5f6___R.S_HL_7997_copy.jpg,plant_village,test,healthy,healthy
6257,f268527f-b057-44aa-b455-b62612469032___R.S_HL_5506_copy_2.jpg,plant_village,test,healthy,healthy
6259,f3102f6c-af30-41a5-80b7-fcfa86635651___R.S_HL_8324_copy_2.jpg,plant_village,test,healthy,healthy
6260,f327dad3-e4af-42f0-ab8f-94c1b57c0203___R.S_HL_8088_copy_2.jpg,plant_village,test,healthy,healthy
6263,f388e446-0281-457c-bc62-f96ec5461854___R.S_HL_8187_copy.jpg,plant_village,test,healthy,healthy
6266,f3afeaed-3b7a-4dad-b46e-a2144cfea6ea___R.S_HL_8299_copy_2.jpg,plant_village,test,healthy,healthy
6268,f3ff0afe-f5e0-4ece-9e0c-615910fe7738___R.S_HL_7933_copy_2.jpg,plant_village,test,healthy,healthy
6271,f60d1557-0903-41b0-a640-be7f4353636a___R.S_HL_8345_copy_2.jpg,plant_village,test,healthy,healthy
6275,f6c25b27-60b4-43fe-879d-355b39d0d6e5___R.S_HL_8163_copy.jpg,plant_village,test,healthy,healthy
6276,f6c931a8-b023-4368-bb35-0e7a62a74f48___R.S_HL_8033_copy.jpg,plant_village,test,healthy,healthy
6281,f82f0eb7-b399-4983-b69b-8b2ac5f0c7f5___R.S_HL_5491_copy_4.jpg,plant_village,test,healthy,healthy
6282,f85a5f36-d0f7-4aaa-9d28-9ff33d092385___R.S_HL_8207_copy_2.jpg,plant_village,test,healthy,healthy
6284,f8cfcbb0-78fc-4610-9555-24b5774003b3___R.S_HL_8274_copy.jpg,plant_village,test,healthy,healthy
6288,f9b74a5f-2ccc-4c11-8472-c5270ddfbee0___R.S_HL_5517_copy_2.jpg,plant_village,test,healthy,healthy
6291,fa7d8ffc-4e21-4a6d-9042-63fa7e4a1df0___R.S_HL_0636_copy_3.jpg,plant_village,test,healthy,healthy
6294,fb47273a-ffa1-460e-982f-05cb4be25094___R.S_HL_0635_copy_2.jpg,plant_village,test,healthy,healthy
6296,fb7c73e2-6f3a-4dcc-bc31-217f37512d68___R.S_HL_8293_copy.jpg,plant_village,test,healthy,healthy
6300,fce4ba31-79ff-4a4e-8666-7341f9fde957___R.S_HL_8061_copy_2.jpg,plant_village,test,healthy,healthy
6303,fd5e4e95-b324-47c3-89d1-2eee2f82fa38___R.S_HL_8330_copy_4.jpg,plant_village,test,healthy,healthy
6306,fde63485-cc2d-4774-9cf3-a77073790552___R.S_HL_8309_copy.jpg,plant_village,test,healthy,healthy
6309,fe50a4b4-0e43-47d7-afdf-de6544ebbec9___R.S_HL_7952_copy_2.jpg,plant_village,test,healthy,healthy
6314,ff339e47-52bb-4e16-8338-d056f7dcf525___R.S_HL_8108_copy.jpg,plant_village,test,healthy,healthy
6315,ff3d5051-494b-414e-adac-dd9c0e313dda___R.S_HL_8055_copy_2.jpg,plant_village,test,healthy,healthy
6318,ffe53930-c98f-4c81-b82c-3eeab5da42a5___R.S_HL_8327_copy.jpg,plant_village,test,healthy,healthy
6319,005318c8-a5fa-4420-843b-23bdda7322c2___RS_NLB_3853_copy.jpg,plant_village,test,leaf_blight,leaf_blight
6320,0079c731-80f5-4fea-b6a2-4ff23a7ce139___RS_NLB_4121.JPG,plant_village,test,leaf_blight,leaf_blight
6321,008d9af0-7568-4a67-bb1a-0e915836ddc0___RS_NLB_4165_copy_2.jpg,plant_village,test,leaf_blight,leaf_spot
6334,035ce877-baf8-4ce2-b7c4-d262c577d628___RS_NLB_3934.JPG,plant_village,test,leaf_blight,leaf_blight
6340,053eadf4-34ce-4bdb-8dd8-b75f5d572583___RS_NLB_3788.JPG,plant_village,test,leaf_blight,leaf_blight
6346,05eb5da2-11b6-4cce-9e01-724ca27cb99c___RS_NLB_4272.JPG,plant_village,test,leaf_blight,leaf_blight
